-DOCSTART- -X- O O
,	,	O
among	IN	O
others	NNS	O
,	,	O
as	IN	O
part	NN	O
of	IN	O
its	PRP$	O
client	NN	O
portfolio	NN	O
in	IN	O
India	NNP	O
and	CC	O
has	VBZ	O
established	VBN	O
a	DT	O
clientele	NNS	O
in	IN	O
the	DT	O
Philippines	NNS	O
as	IN	O
well	RB	O
.	.	O
The	DT	O
company	NN	O
claims	NNS	O
to	TO	O
have	VB	O
processed	VBN	O
over	IN	O
50	CD	O
million	CD	O
loans	NNS	O
and	CC	O
aims	NNS	O
to	TO	O
onboard	NN	O
250	CD	O
banking	NN	O
partners	NNS	O
by	IN	O
the	DT	O
end	NN	O
of	IN	O
2027	CD	O
.	.	O
In	IN	O
the	DT	O
financial	JJ	O
year	NN	O
2022	CD	O
,	,	O
the	DT	O
company	NN	O
managed	VBN	O
to	TO	O
post	NN	O
revenue	NN	O
of	IN	O
Rs	NN	O
78	CD	O
crore	NN	O
,	,	O
up	RB	O
from	IN	O
Rs	NN	O
48	CD	O
crore	NN	O
in	IN	O
FY21	NN	O
.	.	O
In	IN	O
an	DT	O
interaction	NN	O
with	IN	O
VCCircle	NN	O
last	JJ	O
year	NN	O
,	,	O
Venkatesh	NN	O
said	VBD	O
that	IN	O
the	DT	O
company	NN	O
was	VBD	O
profitable	JJ	O
in	IN	O
FY22	NN	O
,	,	O
without	IN	O
sharing	VBG	O
the	DT	O
exact	NN	O
earnings	NNS	O
and	CC	O
added	VBD	O
that	IN	O
it	PRP	O
plans	NNS	O
to	TO	O
increase	NN	O
its	PRP$	O
revenue	NN	O
to	TO	O
Rs	NN	O
180	CD	O
crore	NN	O
in	IN	O
FY23	NN	O
.	.	O
Prior	RB	O
to	TO	O
the	DT	O
Series	NNS	O
B	NN	O
funding	NN	O
round	NN	O
,	,	O
Lentra	NNP	O
secured	VBN	O
more	RBR	O
than	IN	O
$	$	O
11	CD	O
million	CD	O
from	IN	O
BVP	NN	O
,	,	O
SIG	NN	O
and	CC	O
HDFC	NN	O
Bank	NNP	O
in	IN	O
2019	CD	O
.	.	O
Share	NN	O
article	NN	O
on	IN	O
Electric	NNP	O
vehicle	NN	O
startup	NN	O
Simple	NN	O
Energy	NNP	O
is	VBZ	O
in	IN	O
talks	NNS	O
to	TO	O
raise	NN	O
$	$	O
15	CD	O
-	:	O
20	CD	O
million	CD	O
in	IN	O
its	PRP$	O
first	RB	O
institutional	JJ	O
round	NN	O
that	IN	O
is	VBZ	O
likely	JJ	O
to	TO	O
see	VB	O
participation	NN	O
from	IN	O
corporate	JJ	O
venture	NN	O
capital	NN	O
firms	NNS	O
and	CC	O
sovereign	NN	O
funds	NNS	O
,	,	O
two	CD	O
people	NNS	O
privy	NN	O
to	TO	O
the	DT	O
matter	NN	O
said	VBD	O
.	.	O
The	DT	O
round	NN	O
could	MD	O
see	VB	O
the	DT	O
Bengaluru	NN	O
-	:	O
based	VBN	O
company	NN	O
command	NN	O
upwards	NNS	O
of	IN	O
soonicorn	NN	O
valuation	NN	O
,	,	O
one	CD	O
of	IN	O
the	DT	O
persons	NNS	O
said	VBD	O
on	IN	O
condition	NN	O
of	IN	O
anonymity	NN	O
.	.	O
A	DT	O
soonicorn	NN	O
is	VBZ	O
a	DT	O
privately	RB	O
held	NN	O
startup	NN	O
that	IN	O
has	VBZ	O
the	DT	O
potential	JJ	O
to	TO	O
become	NN	O
a	DT	O
unicorn	JJ	O
and	CC	O
is	VBZ	O
usually	RB	O
valued	VBN	O
upwards	NNS	O
of	IN	O
$	$	O
500	CD	O
million	CD	O
but	CC	O
less	RBR	O
than	IN	O
the	DT	O
unicorn	JJ	O
valuation	NN	O
of	IN	O
$	$	O
1	CD	O
billion	CD	O
.	.	O

Simple	NN	O
Energy	NNP	O
declined	VBD	O
to	TO	O
comment	NN	O
.	.	O
Meanwhile	RB	O
,	,	O
the	DT	O
company	NN	O
recently	RB	O
raised	VBN	O
over	IN	O
$	$	O
20	CD	O
million	CD	O
in	IN	O
a	DT	O
bridge	NN	O
funding	NN	O
round	NN	O
that	IN	O
saw	NN	O
participation	NN	O
from	IN	O
high	JJ	O
-	:	O
net	NN	O
-	:	O
worth	NN	O
individuals	NNS	O
such	JJ	O
as	IN	O
Thyrocare	NN	O
Technologies	NNS	O
’	NN	O
founder	NN	O
Arokiaswamy	NN	O
Velumani	NN	O
,	,	O
Gokaldas	NNS	O
Group	NNP	O
’s	NN	O
Ashwin	NN	O
Hinduja	NN	O
,	,	O
Nash	NN	O
Industries	NNS	O
’	NN	O
owners	NNS	O
Sanjay	NN	O
and	CC	O
Sandeep	NN	O
Wadhawa	NN	O
,	,	O
and	CC	O
Purple	NN	O
Moon	NNP	O
Ventures	NNS	O
,	,	O
among	IN	O
others	NNS	O
.	.	O
It	PRP	O
also	RB	O
counts	NNS	O
Sattva	NN	O
Group	NNP	O
and	CC	O
Athiyas	NN	O
Group	NNP	O
as	IN	O
investors	NNS	O
.	.	O
To	TO	O
date	NN	O
,	,	O
it	PRP	O
has	VBZ	O
raised	VBN	O
$	$	O
42	CD	O
million	CD	O
.	.	O
Simple	NN	O
Energy	NNP	O
plans	NNS	O
to	TO	O
use	NN	O
the	DT	O
funds	NNS	O
to	TO	O
boost	NN	O
production	NN	O
and	CC	O
start	NN	O
customer	NN	O
deliveries	NNS	O
of	IN	O
its	PRP$	O
flagship	NN	O
product	NN	O
–	NN	O
the	DT	O
Simple	NN	O
One	CD	O
electric	JJ	O
scooter	NN	O
.	.	O
Deliveries	NNS	O
of	IN	O
the	DT	O
two	CD	O
-	:	O
wheeler	NN	O
have	VB	O
been	VBN	O
delayed	NNS	O
by	IN	O
more	RBR	O
than	IN	O
a	DT	O
year	NN	O
as	IN	O
the	DT	O
company	NN	O
chose	NN	O
to	TO	O
add	VB	O
more	RBR	O
safety	NN	O
features	NNS	O
.	.	O
The	DT	O
company	NN	O
recently	RB	O
opened	VBN	O
its	PRP$	O
plant	NN	O
at	IN	O
Shoolagiri	NN	O
,	,	O
Tamil	NN	O
Nadu	NN	O
,	,	O
built	NN	O
with	IN	O
an	DT	O
initial	JJ	O
investment	NN	O
of	IN	O
Rs	NN	O
100	CD	O
crore	NN	O
.	.	O
“	NN	O
We	PRP	O
have	VB	O
received	VBN	O
over	IN	O
100,000	CD	O
bookings	NNS	O
.	.	O
We	PRP	O
intend	NN	O
to	TO	O
roll	NN	O
out	IN	O
these	DT	O
100,000	CD	O
scooters	NNS	O
in	IN	O
the	DT	O
next	JJ	O
12	CD	O
months	NNS	O
,	,	O
”	NN	O
co	NN	O
-	:	O
founder	NN	O
and	CC	O
chief	NN	O
executive	NN	O
Suhas	NN	O
Rajkumar	NN	O
said	VBD	O
in	IN	O
an	DT	O
interview	NN	O
.	.	O
He	PRP	O
said	VBD	O
the	DT	O
company	NN	O
has	VBZ	O
set	NN	O
a	DT	O
“	NN	O
conservative	JJ	O
”	NN	O
revenue	NN	O
target	NN	O
of	IN	O
$	$	O
150	CD	O
million	CD	O
for	IN	O
FY24	NN	O
.	.	O
Founded	VBN	O
by	IN	O
Rajkumar	NN	O
and	CC	O
Shreshth	NN	O
Mishra	NN	O
in	IN	O
2018	CD	O
,	,	O
Simple	NN	O
Energy	NNP	O
competes	NNS	O
with	IN	O
Ola	NN	O
Electric	NNP	O
,	,	O
Ather	RB	O
Energy	NNP	O
,	,	O
Okinawa	NN	O
Autotech	NN	O
,	,	O
TVS	NN	O
and	CC	O
Hero	NN	O
Electric	NNP	O
,	,	O
among	IN	O
others	NNS	O
,	,	O
in	IN	O
India	NNP	O
’s	NN	O
fast	NN	O
-	:	O
growing	VBG	O
electric	JJ	O
two	CD	O
-	:	O
wheeler	NN	O
market	NN	O
.	.	O
The	DT	O
company	NN	O
claims	NNS	O
that	IN	O
it	PRP	O
has	VBZ	O
developed	NN	O
the	DT	O
scooter	NN	O
’s	NN	O
surface	NN	O
and	CC	O
chassis	NN	O
designs	NNS	O
as	IN	O
well	RB	O
as	IN	O
battery	NN	O
and	CC	O
motor	NN	O
research	NN	O
and	CC	O
development	NN	O
completely	RB	O
in	IN	O
-	:	O
house	NN	O
.	.	O
It	PRP	O
primarily	RB	O
aims	NNS	O
to	TO	O
offer	NN	O
a	DT	O
higher	JJR	O
range	NN	O
per	IN	O
charge	NN	O
to	TO	O
alleviate	NN	O
range	NN	O
anxiety	NN	O
among	IN	O
users	NNS	O
.	.	O
In	IN	O
addition	NN	O
to	TO	O
the	DT	O
Simple	NN	O
One	CD	O
electric	JJ	O
scooter	NN	O
,	,	O
the	DT	O
company	NN	O
has	VBZ	O
more	RBR	O
products	NNS	O
in	IN	O
the	DT	O
pipeline	NN	O
.	.	O
Investments	NNS	O
in	IN	O
Indian	JJ	O
EV	NN	O
startups	NNS	O
have	VB	O
picked	NNS	O
up	RB	O
pace	NN	O
in	IN	O
recent	JJ	O
years	NNS	O
,	,	O
thanks	NNS	O
to	TO	O
the	DT	O
growing	VBG	O
demand	NN	O
for	IN	O
EVs	NN	O
and	CC	O
the	DT	O
need	NN	O
to	TO	O
reduce	VB	O
carbon	NN	O
emissions	NNS	O
.	.	O
Incentives	NNS	O
by	IN	O
the	DT	O
Union	NNP	O
and	CC	O
state	NN	O
governments	NNS	O
for	IN	O
EV	NN	O
adoption	NN	O
have	VB	O
accelerated	VBN	O
the	DT	O
growth	NN	O
of	IN	O
the	DT	O
industry	NN	O
.	.	O
VC	NN	O
and	CC	O
PE	NN	O
firms	NNS	O
,	,	O
and	CC	O
even	RB	O
traditional	JJ	O
automakers	NNS	O
have	VB	O
invested	VBN	O
millions	NNS	O
of	IN	O
dollars	NNS	O
into	IN	O
EV	NN	O
startups	NNS	O
developing	VBG	O
new	JJ	O
technologies	NNS	O
and	CC	O
business	NN	O
models	NNS	O
.	.	O
These	DT	O
startups	NNS	O
are	VBP	O
working	VBG	O
on	IN	O
various	JJ	O
products	NNS	O
,	,	O
including	VBG	O
batteries	NNS	O
and	CC	O
charging	VBG	O
infrastructure	NN	O
.	.	O
For	IN	O
instance	NN	O
,	,	O
early	RB	O
this	DT	O
month	NN	O
,	,	O
EV	NN	O
-	:	O
as	IN	O
-	:	O
a	DT	O
-	:	O
service	NN	O
provider	NN	O
Zypp	NN	O
Electric	NNP	O
raised	VBN	O
Series	NNS	O
B	NN	O
funding	NN	O
of	IN	O
$	$	O
25	CD	O
million	CD	O
(	(	O
around	IN	O
Rs	NN	O
206	CD	O
crore	NN	O
)	)	O
led	VBN	O
by	IN	O
battery	NN	O
swapping	VBG	O
systems	NNS	O
provider	NN	O
Gogoro	NNP	O
.	.	O
Also	RB	O
,	,	O
last	JJ	O
month	NN	O
,	,	O
EV	NN	O
infrastructure	NN	O
startup	NN	O
ElectricPe	NN	O
bagged	VBN	O
$	$	O
5	CD	O
million	CD	O
from	IN	O
Green	JJ	O
Frontier	NN	O
Capital	NN	O
,	,	O
Blume	NN	O
Ventures	NNS	O
,	,	O
and	CC	O
Micelio	NN	O
Fund	NN	O
.	.	O
Share	NN	O
article	NN	O
on	IN	O
Bengaluru	NN	O
-	:	O
based	VBN	O
business	NN	O
-	:	O
to	TO	O
-	:	O
business	NN	O
(	(	O
B2B	NN	O
)	)	O
platform	NN	O
Onwo	NN	O
on	IN	O
Monday	NNP	O
said	VBD	O
it	PRP	O
has	VBZ	O
secured	VBN	O
$	$	O
1.6	CD	O
million	CD	O
(	(	O
around	IN	O
Rs	NN	O
13.2	CD	O
crore	NN	O
)	)	O
in	IN	O
a	DT	O
seed	NN	O
funding	NN	O
round	NN	O
led	VBN	O
by	IN	O
Kae	NNP	O
Capital	NN	O
.	.	O
The	DT	O
round	NN	O
also	RB	O
saw	NN	O
participation	NN	O
from	IN	O
Whiteboard	NN	O
Capital	NN	O
,	,	O
2	CD	O
am	VBP	O
VC	NN	O
,	,	O
Kettleborough	IN	O
VC	NN	O
,	,	O
Climber	NNP	O
Capital	NN	O
and	CC	O
Point	NN	O
One	CD	O
Capital	NN	O
,	,	O
among	IN	O
others	NNS	O
.	.	O
The	DT	O
fresh	JJ	O
funds	NNS	O
will	MD	O
be	VB	O
deployed	NN	O
for	IN	O
hiring	VBG	O
and	CC	O
platform	NN	O
development	NN	O
.	.	O
Onwo	NN	O
was	VBD	O
founded	VBN	O
in	IN	O
2022	CD	O
by	IN	O
former	JJ	O
Flipkart	NN	O
executive	NN	O
Bipul	NN	O
Kumar	NNP	O
.	.	O
It	PRP	O
is	VBZ	O
a	DT	O
cross	NN	O
-	:	O
border	NN	O
marketplace	NN	O
to	TO	O
transact	NN	O
and	CC	O
fulfill	NN	O
orders	NNS	O
of	IN	O
processed	VBN	O
food	NN	O
products	NNS	O
from	IN	O
Indian	JJ	O
manufacturers	NNS	O
.	.	O
It	PRP	O
offers	NNS	O
end	NN	O
-	:	O
to	TO	O
-	:	O
end	NN	O
solutions	NNS	O
in	IN	O
a	DT	O
full	JJ	O
-	:	O
stack	NN	O
digital	NN	O
model	NN	O
,	,	O
involving	VBG	O
contract	NN	O
manufacturing	NN	O
,	,	O
quality	NN	O
assurance	NN	O
and	CC	O
risk	NN	O
management	NN	O
.	.	O
The	DT	O
company	NN	O
claims	NNS	O
to	TO	O
have	VB	O
exported	VBN	O
more	RBR	O
than	IN	O
10,000	CD	O
metric	JJ	O
tonnes	NNS	O
(	(	O
MT	NN	O
)	)	O
of	IN	O
food	NN	O
products	NNS	O
,	,	O
with	IN	O
a	DT	O
repeat	NN	O
rate	NN	O
of	IN	O
90	CD	O
%	NN	O
.	.	O
It	PRP	O
currently	RB	O
supplies	NNS	O
to	TO	O
countries	NNS	O
like	IN	O
the	DT	O
US	NN	O
,	,	O
Canada	NNP	O
,	,	O
UAE	NN	O
,	,	O
Saudi	NN	O
Arabia	NNP	O
,	,	O
Qatar	NN	O
and	CC	O
Oman	NN	O
.	.	O
“	NN	O
Onwo	NN	O
’s	NN	O
full	JJ	O
-	:	O
stack	NN	O
solution	NN	O
will	MD	O
help	NN	O
Indian	JJ	O
manufacturers	NNS	O
and	CC	O
SMEs	NN	O
access	NN	O
the	DT	O
global	JJ	O
markets	NNS	O
in	IN	O
a	DT	O
fully	RB	O
managed	VBN	O
and	CC	O
asset	NN	O
-	:	O
light	NN	O
model	NN	O
,	,	O
”	NN	O
said	VBD	O
Kumar	NNP	O
.	.	O
“	NN	O
Onwo	NN	O
is	VBZ	O
creating	VBG	O
a	DT	O
digitised	VBN	O
global	JJ	O
food	NN	O
supply	NN	O
chain	NN	O
through	IN	O
contract	NN	O
manufacturing	NN	O
and	CC	O
a	DT	O
structured	VBN	O
food	NN	O
export	NN	O
segment	NN	O
,	,	O
allowing	VBG	O
Indian	JJ	O
manufacturers	NNS	O
to	TO	O
ship	NN	O
processed	VBN	O
products	NNS	O
to	TO	O
the	DT	O
world	NN	O
,	,	O
”	NN	O
said	VBD	O
Gaurav	NN	O
Chaturvedi	NN	O
,	,	O
partner	NN	O
,	,	O
Kae	NNP	O
Capital	NN	O
.	.	O
Founded	VBN	O
in	IN	O
2012	CD	O
by	IN	O
Sasha	NN	O
Mirchandani	NN	O
,	,	O
Kae	NNP	O
Capital	NN	O
is	VBZ	O
an	DT	O
early	RB	O
-	:	O
stage	NN	O
venture	NN	O
capital	NN	O
firm	NN	O
.	.	O
The	DT	O
Mumbai	NN	O
-	:	O
based	VBN	O
firm	NN	O
typically	RB	O
invests	NNS	O
in	IN	O
pre	NN	O
-	:	O
seed	NN	O
to	TO	O
pre	NN	O
-	:	O
Series	NNS	O
A	DT	O
funding	NN	O
rounds	NNS	O
with	IN	O
an	DT	O
average	JJ	O
cheque	NN	O
size	NN	O
of	IN	O
$	$	O
2-$3	JJ	O
million	CD	O
.	.	O
The	DT	O
firm	NN	O
has	VBZ	O
invested	VBN	O
in	IN	O
79	CD	O
startups	NNS	O
and	CC	O
claims	NNS	O
a	DT	O
portfolio	NN	O
enterprise	NN	O
valuation	NN	O
of	IN	O
$	$	O
8.52	CD	O
billion	CD	O
.	.	O
To	TO	O
date	NN	O
,	,	O
the	DT	O
investor	NN	O
has	VBZ	O
made	VBN	O
14	CD	O
exits	NNS	O
.	.	O
It	PRP	O
counts	NNS	O
Tata	NN	O
1MG	CD	O
,	,	O
Porter	NN	O
,	,	O
Nazara	NN	O
Technologies	NNS	O
,	,	O
HealthKart	NN	O
,	,	O
Zetwerk	NN	O
,	,	O
Wysa	NN	O
,	,	O
Square	NN	O
Yards	NNS	O
and	CC	O
1	CD	O
K	NNP	O
as	IN	O
part	NN	O
of	IN	O
its	PRP$	O
portfolio	NN	O
.	.	O
Last	JJ	O
week	NN	O
,	,	O
the	DT	O
firm	NN	O
participated	VBD	O
in	IN	O
the	DT	O
$	$	O
3.7	CD	O
million	CD	O
seed	NN	O
funding	NN	O
round	NN	O
of	IN	O
Software	NN	O
-	:	O
as	IN	O
-	:	O
a	DT	O
-	:	O
service	NN	O
(	(	O
SaaS	NN	O
)	)	O
startup	NN	O
Hatica	NNP	O
.	.	O
In	IN	O
2022	CD	O
,	,	O
the	DT	O
firm	NN	O
announced	VBD	O
the	DT	O
final	JJ	O
close	RB	O
of	IN	O
its	PRP$	O
third	JJ	O
fund	NN	O
with	IN	O
a	DT	O
corpus	NN	O
of	IN	O
₹	NN	O
767	CD	O
crore	NN	O
(	(	O
about	IN	O
$	$	O
94	CD	O
million	CD	O
)	)	O
.	.	O
Share	NN	O
article	NN	O
on	IN	O
Drone	NN	O
maker	NN	O
Garuda	NN	O
Aerospace	NN	O
has	VBZ	O
raised	VBN	O
$	$	O
22	CD	O
million	CD	O
(	(	O
around	IN	O
Rs	NN	O
182	CD	O
crore	NN	O
)	)	O
in	IN	O
a	DT	O
Series	NNS	O
A	DT	O
round	NN	O
,	,	O
led	VBN	O
by	IN	O
early	RB	O
-	:	O
stage	NN	O
venture	NN	O
capital	NN	O
company	NN	O
SphitiCap	NN	O
.	.	O
The	DT	O
round	NN	O
-	:	O
that	IN	O
also	RB	O
saw	NN	O
participation	NN	O
from	IN	O
other	JJ	O
global	JJ	O
investors	NNS	O
,	,	O
angel	NN	O
investors	NNS	O
and	CC	O
high	JJ	O
networth	NN	O
individuals	NNS	O
(	(	O
HNIs	NN	O
)	)	O
-	:	O
pegged	NN	O
the	DT	O
company	NN	O
's	POS	O
valuation	NN	O
at	IN	O
$	$	O
250	CD	O
million	CD	O
,	,	O
according	VBG	O
to	TO	O
a	DT	O
statement	NN	O
.	.	O
The	DT	O
startup	NN	O
aims	NNS	O
to	TO	O
utilise	NN	O
the	DT	O
funds	NNS	O
in	IN	O
research	NN	O
and	CC	O
development	NN	O
(	(	O
R&D	NN	O
)	)	O
,	,	O
expansion	NN	O
,	,	O
product	NN	O
development	NN	O
and	CC	O
upskilling	VBG	O
of	IN	O
drone	NN	O
pilots	NNS	O
.	.	O
"	NN	O
We	PRP	O
aim	NN	O
to	TO	O
sell	NN	O
25,000	CD	O
drones	NNS	O
in	IN	O
the	DT	O
next	JJ	O
18	CD	O
months	NNS	O
and	CC	O
are	VBP	O
looking	VBG	O
forward	RB	O
to	TO	O
exporting	VBG	O
10,000	CD	O
drones	NNS	O
to	TO	O
about	IN	O
100	CD	O
countries	NNS	O
in	IN	O
the	DT	O
next	JJ	O
15	CD	O
months	NNS	O
,	,	O
"	NN	O
said	VBD	O
Agnishwar	NN	O
Jayaprakash	NN	O
,	,	O
founder	NN	O
and	CC	O
chief	NN	O
executive	NN	O
officer	NN	O
,	,	O
Garuda	NN	O
Aerospace	NN	O
.	.	O
Founded	VBN	O
in	IN	O
2015	CD	O
by	IN	O
Jayaprakash	NN	O
,	,	O
the	DT	O
Chennai	NN	O
-	:	O
based	VBN	O
startup	NN	O
claims	NNS	O
to	TO	O
have	VB	O
a	DT	O
fleet	NN	O
of	IN	O
400	CD	O
drones	NNS	O
and	CC	O
500	CD	O
pilots	NNS	O
across	IN	O
26	CD	O
different	JJ	O
cities	NNS	O
across	IN	O
India	NNP	O
.	.	O
It	PRP	O
counts	NNS	O
Tata	NN	O
,	,	O
Godrej	NN	O
,	,	O
Adani	NN	O
,	,	O
Reliance	NN	O
,	,	O
Swiggy	NN	O
,	,	O
Flipkart	NN	O
,	,	O
Delhivery	NN	O
,	,	O
L&T	NN	O
,	,	O
Survey	NN	O
of	IN	O
India	NNP	O
,	,	O
SAIL	NN	O
,	,	O
NTPC	NN	O
,	,	O
IOCL	NN	O
,	,	O
Smart	NN	O
cities	NNS	O
,	,	O
Intel	NNP	O
,	,	O
Amazon	NN	O
,	,	O
Wipro	NNP	O
,	,	O
IISC	NN	O
,	,	O
MIT	NN	O
Boston	NNP	O
,	,	O
NHAI	NN	O
amongst	NN	O
others	NNS	O
as	IN	O
part	NN	O
of	IN	O
its	PRP$	O
client	NN	O
portfolio	NN	O
.	.	O
Last	JJ	O
year	NN	O
,	,	O
the	DT	O
company	NN	O
raised	VBN	O
an	DT	O
undisclosed	JJ	O
amount	NN	O
in	IN	O
a	DT	O
pre	NN	O
-	:	O
Series	NNS	O
A	DT	O
funding	NN	O
round	NN	O
led	VBN	O
by	IN	O
Ocgrow	NN	O
Ventures	NNS	O
.	.	O
The	DT	O
startup	NN	O
also	RB	O
counts	NNS	O
former	JJ	O
Indian	JJ	O
cricket	NN	O
team	NN	O
captain	NN	O
MS	NN	O
Dhoni	NN	O
as	IN	O
its	PRP$	O
brand	NN	O
ambassador	NN	O
who	WP	O
has	VBZ	O
also	RB	O
invested	VBN	O
an	DT	O
undisclosed	JJ	O
amount	NN	O
in	IN	O
the	DT	O
startup	NN	O
last	JJ	O
year	NN	O
.	.	O
“	NN	O
Garuda	NN	O
Aerospace	NN	O
has	VBZ	O
built	NN	O
various	JJ	O
types	NNS	O
of	IN	O
drones	NNS	O
.	.	O
Given	VBN	O
the	DT	O
evolving	VBG	O
preferences	NNS	O
and	CC	O
horizontal	NN	O
expansion	NN	O
with	IN	O
the	DT	O
usage	NN	O
of	IN	O
drones	NNS	O
in	IN	O
several	JJ	O
sectors	NNS	O
,	,	O
there	RB	O
is	VBZ	O
a	DT	O
vision	NN	O
of	IN	O
growth	NN	O
for	IN	O
both	DT	O
companies	NNS	O
,	,	O
”	NN	O
added	VBD	O
Pallav	NN	O
Kumar	NNP	O
Singh	NN	O
,	,	O
managing	VBG	O
partner	NN	O
,	,	O
SphitiCap	NN	O
.	.	O
Meanwhile	RB	O
,	,	O
SphitiCap	NN	O
,	,	O
launched	VBN	O
in	IN	O
September	NNP	O
2022	CD	O
by	IN	O
Sphitigram	NN	O
Ventures	NNS	O
,	,	O
was	VBD	O
founded	VBN	O
with	IN	O
Singh	NN	O
and	CC	O
Mayank	NN	O
Mehra	NN	O
.	.	O
The	DT	O
early	RB	O
-	:	O
stage	NN	O
fund	NN	O
launched	VBN	O
its	PRP$	O
maiden	NN	O
venture	NN	O
fund	NN	O
to	TO	O
raise	NN	O
a	DT	O
corpus	NN	O
of	IN	O
around	IN	O
$	$	O
500	CD	O
million	CD	O
,	,	O
targeting	VBG	O
enterprises	NNS	O
focused	VBN	O
on	IN	O
sustainability	NN	O
,	,	O
growth	NN	O
and	CC	O
impact	NN	O
.	.	O
Last	JJ	O
year	NN	O
,	,	O
the	DT	O
fund	NN	O
invested	VBN	O
$	$	O
9	CD	O
million	CD	O
in	IN	O
Noida	NN	O
-	:	O
based	VBN	O
electric	JJ	O
mobility	NN	O
firm	NN	O
Corrit	NN	O
Electric	NNP	O
as	IN	O
a	DT	O
part	NN	O
of	IN	O
its	PRP$	O
Series	NNS	O
A	DT	O
funding	NN	O
round	NN	O
.	.	O
It	PRP	O
also	RB	O
invested	VBN	O
$	$	O
11.5	CD	O
million	CD	O
in	IN	O
Noida	NN	O
-	:	O
based	VBN	O
fintech	NN	O
startup	NN	O
PayVeda	NN	O
and	CC	O
co	NN	O
-	:	O
led	VBN	O
the	DT	O
$	$	O
5	CD	O
million	CD	O
Series	NNS	O
A	DT	O
funding	NN	O
round	NN	O
of	IN	O
eyewear	NN	O
retailer	NN	O
ClearDekho	NN	O
.	.	O
India	NNP	O
’s	NN	O
drone	NN	O
industry	NN	O
has	VBZ	O
seen	VBN	O
a	DT	O
recorded	VBN	O
jump	NN	O
in	IN	O
terms	NNS	O
of	IN	O
fundraising	VBG	O
in	IN	O
2022	CD	O
,	,	O
driven	NN	O
by	IN	O
favourable	JJ	O
government	NN	O
policies	NNS	O
and	CC	O
increasing	VBG	O
use	NN	O
cases	NNS	O
.	.	O
Last	JJ	O
week	NN	O
,	,	O
drone	NN	O
-	:	O
maker	NN	O
ideaForge	NN	O
filed	VBN	O
its	PRP$	O
papers	NNS	O
with	IN	O
the	DT	O
Securities	NNS	O
and	CC	O
Exchange	NNP	O
Board	NNP	O
of	IN	O
India	NNP	O
(	(	O
SEBI	NN	O
)	)	O
for	IN	O
public	NN	O
listing	NN	O
.	.	O
This	DT	O
was	VBD	O
the	DT	O
second	JJ	O
company	NN	O
from	IN	O
the	DT	O
drone	NN	O
sector	NN	O
to	TO	O
raise	NN	O
funds	NNS	O
through	IN	O
an	DT	O
IPO	NN	O
,	,	O
after	IN	O
the	DT	O
IPO	NN	O
of	IN	O
Pune	NN	O
-	:	O
based	VBN	O
drone	NN	O
startup	NN	O
Droneacharya	NN	O
Aerial	JJ	O
Innovations	NNS	O
Limited	JJ	O
last	JJ	O
year	NN	O
.	.	O
Share	NN	O
article	NN	O
on	IN	O
Mid	NN	O
-	:	O
market	NN	O
focused	VBN	O
Arka	NN	O
Investment	NN	O
Advisory	NN	O
has	VBZ	O
announced	VBD	O
the	DT	O
first	RB	O
close	RB	O
of	IN	O
its	PRP$	O
Rs	NN	O
250	CD	O
crore	NN	O
debt	NN	O
fund	NN	O
after	IN	O
receiving	VBG	O
commitments	NNS	O
of	IN	O
Rs	NN	O
55	CD	O
crore	NN	O
from	IN	O
promoters	NNS	O
.	.	O
Arka	NN	O
Credit	NN	O
Fund	NN	O
I	PRP	O
,	,	O
a	DT	O
category	NN	O
-	:	O
II	NN	O
alternate	NN	O
investment	NN	O
fund	NN	O
(	(	O
AIF	NN	O
)	)	O
-	:	O
with	IN	O
a	DT	O
tenure	NN	O
of	IN	O
four	CD	O
-	:	O
and	CC	O
-	:	O
half	NN	O
years	NNS	O
-	:	O
also	RB	O
has	VBZ	O
a	DT	O
green	JJ	O
shoe	NN	O
option	NN	O
of	IN	O
Rs	NN	O
50	CD	O
crore	NN	O
over	IN	O
and	CC	O
above	IN	O
the	DT	O
targeted	VBN	O
corpus	NN	O
.	.	O
“	NN	O
We	PRP	O
are	VBP	O
planning	NN	O
to	TO	O
make	VB	O
8	CD	O
-	:	O
10	CD	O
investments	NNS	O
at	IN	O
a	DT	O
ticket	NN	O
size	NN	O
between	IN	O
Rs	NN	O
30	CD	O
-	:	O
50	CD	O
crore	NN	O
in	IN	O
performing	VBG	O
credit	NN	O
space	NN	O
at	IN	O
an	DT	O
internal	JJ	O
revenue	NN	O
rate	NN	O
(	(	O
IRR	NN	O
)	)	O
of	IN	O
14	CD	O
-	:	O
16	CD	O
%	NN	O
.	.	O
Our	PRP$	O
maiden	NN	O
offering	NN	O
has	VBZ	O
strong	JJ	O
backing	NN	O
from	IN	O
our	PRP$	O
sponsors	NNS	O
and	CC	O
so	RB	O
far	RB	O
,	,	O
Arka	NN	O
Credit	NN	O
Fund	NN	O
I	PRP	O
has	VBZ	O
received	VBN	O
an	DT	O
encouraging	VBG	O
response	NN	O
from	IN	O
marquee	NN	O
investors	NNS	O
,	,	O
”	NN	O
said	VBD	O
Sonit	NN	O
Singh	NN	O
,	,	O
director	NN	O
and	CC	O
head	NN	O
,	,	O
Arka	NN	O
Investment	NN	O
Advisory	NN	O
Services	NNS	O
Pvt	NN	O
Ltd.	NNP	O
The	DT	O
Arka	NN	O
